endpoint_name,endpoint_value,chosen_option,chose_positive,valid_choice_mass,option_probabilities,kind,layer,site,token_index,timing_policy,strength,direction_name,direction_source,direction_norm,sample_id,group,condition,condition_notes,hidden_norm,diagnostic_probe_projection,relative_magnitude
forced_choice_positive_probability,0.29849694751034955, No,False,0.9828441985612923,"{' Yes': 0.29849694751034955, ' No': 0.7015030524896505}",add,31.0,block,-1,prefill_only,1.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000000,0a5854a70be89ac4,random_matched_norm,,359.9186096191406,-0.17350905166518382,0.0027784059319916296
forced_choice_positive_probability,0.29559318162119236, No,False,0.98393519692978,"{' Yes': 0.29559318162119236, ' No': 0.7044068183788077}",add,31.0,block,-1,prefill_only,2.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000000,0a5854a70be89ac4,random_matched_norm,,359.9186096191406,-0.17350905166518382,0.005556811863983259
forced_choice_positive_probability,0.29035283586445015, No,False,0.9855989241568808,"{' Yes': 0.29035283586445015, ' No': 0.7096471641355498}",add,31.0,block,-1,prefill_only,4.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000000,0a5854a70be89ac4,random_matched_norm,,359.9186096191406,-0.17350905166518382,0.011113623727966518
forced_choice_positive_probability,0.29661008821063006, No,False,0.981948463311119,"{' Yes': 0.29661008821063006, ' No': 0.7033899117893699}",add,31.0,block,-1,prefill_only,0.5,orthogonal,random vector orthogonalised against the probe direction,0.9999999999999999,pk000000,0a5854a70be89ac4,orthogonal,,359.9186096191406,-0.17350905166518382,0.0013892029659958148
forced_choice_positive_probability,0.29171332546763695, No,False,0.9823122495752976,"{' Yes': 0.29171332546763695, ' No': 0.708286674532363}",add,31.0,block,-1,prefill_only,1.0,orthogonal,random vector orthogonalised against the probe direction,0.9999999999999999,pk000000,0a5854a70be89ac4,orthogonal,,359.9186096191406,-0.17350905166518382,0.0027784059319916296
forced_choice_positive_probability,0.2822220822291749, No,False,0.9829483432296171,"{' Yes': 0.2822220822291749, ' No': 0.7177779177708251}",add,31.0,block,-1,prefill_only,2.0,orthogonal,random vector orthogonalised against the probe direction,0.9999999999999999,pk000000,0a5854a70be89ac4,orthogonal,,359.9186096191406,-0.17350905166518382,0.005556811863983259
forced_choice_positive_probability,0.2645323542876687, No,False,0.9838934324902333,"{' Yes': 0.2645323542876687, ' No': 0.7354676457123313}",add,31.0,block,-1,prefill_only,4.0,orthogonal,random vector orthogonalised against the probe direction,0.9999999999999999,pk000000,0a5854a70be89ac4,orthogonal,,359.9186096191406,-0.17350905166518382,0.011113623727966518
forced_choice_positive_probability,0.30048372475285223, No,False,0.9817377303302228,"{' Yes': 0.30048372475285223, ' No': 0.6995162752471479}",add,31.0,block,-1,prefill_only,0.5,shuffled_label,probe refit on permuted training labels,1.0,pk000000,0a5854a70be89ac4,shuffled_label,,359.9186096191406,-0.17350905166518382,0.001389202965995815
forced_choice_positive_probability,0.2994263882890316, No,False,0.9818957050929555,"{' Yes': 0.2994263882890316, ' No': 0.7005736117109684}",add,31.0,block,-1,prefill_only,1.0,shuffled_label,probe refit on permuted training labels,1.0,pk000000,0a5854a70be89ac4,shuffled_label,,359.9186096191406,-0.17350905166518382,0.00277840593199163
forced_choice_positive_probability,0.29743964361147923, No,False,0.9821331495199781,"{' Yes': 0.29743964361147923, ' No': 0.7025603563885209}",add,31.0,block,-1,prefill_only,2.0,shuffled_label,probe refit on permuted training labels,1.0,pk000000,0a5854a70be89ac4,shuffled_label,,359.9186096191406,-0.17350905166518382,0.00555681186398326
forced_choice_positive_probability,0.29403004955141576, No,False,0.9823024882971426,"{' Yes': 0.29403004955141576, ' No': 0.7059699504485841}",add,31.0,block,-1,prefill_only,4.0,shuffled_label,probe refit on permuted training labels,1.0,pk000000,0a5854a70be89ac4,shuffled_label,,359.9186096191406,-0.17350905166518382,0.01111362372796652
forced_choice_positive_probability,0.42631272939222975, No,False,0.9776954856881973,"{' Yes': 0.42631272939222975, ' No': 0.5736872706077704}",add,0.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000000,0a5854a70be89ac4,wrong_layer,probe direction applied at a different layer,359.9186096191406,-0.17350905166518382,0.001389202965995815
forced_choice_positive_probability,0.45912396611049583, No,False,0.9770081157980652,"{' Yes': 0.45912396611049583, ' No': 0.5408760338895042}",add,0.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000000,0a5854a70be89ac4,wrong_layer,probe direction applied at a different layer,359.9186096191406,-0.17350905166518382,0.00277840593199163
forced_choice_positive_probability,0.5673837782500288, Yes,True,0.9528249692689092,"{' Yes': 0.5673837782500288, ' No': 0.4326162217499712}",add,0.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000000,0a5854a70be89ac4,wrong_layer,probe direction applied at a different layer,359.9186096191406,-0.17350905166518382,0.00555681186398326
forced_choice_positive_probability,0.5776475379083719, Yes,True,0.9637366050254479,"{' Yes': 0.5776475379083719, ' No': 0.4223524620916281}",add,0.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000000,0a5854a70be89ac4,wrong_layer,probe direction applied at a different layer,359.9186096191406,-0.17350905166518382,0.01111362372796652
forced_choice_positive_probability,0.3016127018093074, No,False,0.9815539359951603,"{' Yes': 0.3016127018093074, ' No': 0.6983872981906926}",add,31.0,block,0,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000000,0a5854a70be89ac4,wrong_token_position,probe direction applied away from the decision position,359.9186096191406,-0.17350905166518382,0.001389202965995815
forced_choice_positive_probability,0.3016127018093074, No,False,0.9815539359951603,"{' Yes': 0.3016127018093074, ' No': 0.6983872981906926}",add,31.0,block,0,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000000,0a5854a70be89ac4,wrong_token_position,probe direction applied away from the decision position,359.9186096191406,-0.17350905166518382,0.00277840593199163
forced_choice_positive_probability,0.3016127018093074, No,False,0.9815539359951603,"{' Yes': 0.3016127018093074, ' No': 0.6983872981906926}",add,31.0,block,0,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000000,0a5854a70be89ac4,wrong_token_position,probe direction applied away from the decision position,359.9186096191406,-0.17350905166518382,0.00555681186398326
forced_choice_positive_probability,0.3016127018093074, No,False,0.9815539359951603,"{' Yes': 0.3016127018093074, ' No': 0.6983872981906926}",add,31.0,block,0,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000000,0a5854a70be89ac4,wrong_token_position,probe direction applied away from the decision position,359.9186096191406,-0.17350905166518382,0.01111362372796652
forced_choice_positive_probability,0.2959161434048055, No,False,0.9902600856610376,"{' Yes': 0.2959161434048055, ' No': 0.7040838565951945}",replace,31.0,block,-1,prefill_only,0.0,mismatched_prompt_activation,hidden state from a different held-out prompt,360.3043212890625,pk000000,0a5854a70be89ac4,activation_patch_mismatched_prompt,true patching: activation replaced with one from a different prompt,359.9186096191406,-0.17350905166518382,
forced_choice_positive_probability,0.30282338846902707, No,False,0.9813805605683241,"{' Yes': 0.30282338846902707, ' No': 0.6971766115309729}",add,31.0,block,-1,prefill_only,0.5,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0000000000000002,pk000000,0a5854a70be89ac4,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",359.9186096191406,-0.17350905166518382,0.0013892029659958152
forced_choice_positive_probability,0.30408405416855766, No,False,0.981177532443696,"{' Yes': 0.30408405416855766, ' No': 0.6959159458314425}",add,31.0,block,-1,prefill_only,1.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0000000000000002,pk000000,0a5854a70be89ac4,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",359.9186096191406,-0.17350905166518382,0.0027784059319916304
forced_choice_positive_probability,0.3067326300339138, No,False,0.980676870556461,"{' Yes': 0.3067326300339138, ' No': 0.6932673699660862}",add,31.0,block,-1,prefill_only,2.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0000000000000002,pk000000,0a5854a70be89ac4,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",359.9186096191406,-0.17350905166518382,0.005556811863983261
forced_choice_positive_probability,0.3125404602439557, No,False,0.9792849122254961,"{' Yes': 0.3125404602439557, ' No': 0.6874595397560443}",add,31.0,block,-1,prefill_only,4.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0000000000000002,pk000000,0a5854a70be89ac4,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",359.9186096191406,-0.17350905166518382,0.011113623727966522
forced_choice_positive_probability,0.29321826990116057, No,False,0.9787478098377489,"{' Yes': 0.29321826990116057, ' No': 0.7067817300988394}",none,,block,-1,prefill_only,0.0,none,none,,pk000002,e4b58b708a422d23,baseline,no intervention,360.3043212890625,-0.08247429354015967,
forced_choice_positive_probability,0.29527278725242373, No,False,0.9786818657852663,"{' Yes': 0.29527278725242373, ' No': 0.7047272127475763}",add,31.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,positive_steering,adds the probe direction,360.3043212890625,-0.08247429354015967,0.0013877158014956568
forced_choice_positive_probability,0.29738025278383323, No,False,0.9785878608981845,"{' Yes': 0.29738025278383323, ' No': 0.7026197472161668}",add,31.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,positive_steering,adds the probe direction,360.3043212890625,-0.08247429354015967,0.0027754316029913136
forced_choice_positive_probability,0.3017424763822843, No,False,0.978310446507861,"{' Yes': 0.3017424763822843, ' No': 0.6982575236177158}",add,31.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,positive_steering,adds the probe direction,360.3043212890625,-0.08247429354015967,0.005550863205982627
forced_choice_positive_probability,0.31103353947067996, No,False,0.9773983104973512,"{' Yes': 0.31103353947067996, ' No': 0.68896646052932}",add,31.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,positive_steering,adds the probe direction,360.3043212890625,-0.08247429354015967,0.011101726411965255
forced_choice_positive_probability,0.2912142710250676, No,False,0.9787832468184302,"{' Yes': 0.2912142710250676, ' No': 0.7087857289749324}",add,31.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,negative_steering,subtracts the probe direction,360.3043212890625,-0.08247429354015967,0.0013877158014956568
forced_choice_positive_probability,0.2892811093559073, No,False,0.9787887978076855,"{' Yes': 0.2892811093559073, ' No': 0.7107188906440928}",add,31.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,negative_steering,subtracts the probe direction,360.3043212890625,-0.08247429354015967,0.0027754316029913136
forced_choice_positive_probability,0.2855489787688535, No,False,0.978710852948153,"{' Yes': 0.2855489787688535, ' No': 0.7144510212311465}",add,31.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,negative_steering,subtracts the probe direction,360.3043212890625,-0.08247429354015967,0.005550863205982627
forced_choice_positive_probability,0.27878457037104976, No,False,0.978177862726956,"{' Yes': 0.27878457037104976, ' No': 0.7212154296289502}",add,31.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,negative_steering,subtracts the probe direction,360.3043212890625,-0.08247429354015967,0.011101726411965255
forced_choice_positive_probability,0.29164869891775735, No,False,0.9794893409778347,"{' Yes': 0.29164869891775735, ' No': 0.7083513010822426}",add,31.0,block,-1,prefill_only,0.5,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000002,e4b58b708a422d23,random_matched_norm,,360.3043212890625,-0.08247429354015967,0.0013877158014956566
forced_choice_positive_probability,0.2901229814404152, No,False,0.9801712434204732,"{' Yes': 0.2901229814404152, ' No': 0.7098770185595848}",add,31.0,block,-1,prefill_only,1.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000002,e4b58b708a422d23,random_matched_norm,,360.3043212890625,-0.08247429354015967,0.002775431602991313
forced_choice_positive_probability,0.28722083050384345, No,False,0.9813694349287485,"{' Yes': 0.28722083050384345, ' No': 0.7127791694961565}",add,31.0,block,-1,prefill_only,2.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000002,e4b58b708a422d23,random_matched_norm,,360.3043212890625,-0.08247429354015967,0.005550863205982626
forced_choice_positive_probability,0.28205635004007024, No,False,0.983176579996546,"{' Yes': 0.28205635004007024, ' No': 0.7179436499599298}",add,31.0,block,-1,prefill_only,4.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000002,e4b58b708a422d23,random_matched_norm,,360.3043212890625,-0.08247429354015967,0.011101726411965253
forced_choice_positive_probability,0.2882461541289643, No,False,0.9792332853033924,"{' Yes': 0.2882461541289643, ' No': 0.7117538458710356}",add,31.0,block,-1,prefill_only,0.5,orthogonal,random vector orthogonalised against the probe direction,0.9999999999999999,pk000002,e4b58b708a422d23,orthogonal,,360.3043212890625,-0.08247429354015967,0.0013877158014956566
forced_choice_positive_probability,0.28336637599250747, No,False,0.979680160058775,"{' Yes': 0.28336637599250747, ' No': 0.7166336240074924}",add,31.0,block,-1,prefill_only,1.0,orthogonal,random vector orthogonalised against the probe direction,0.9999999999999999,pk000002,e4b58b708a422d23,orthogonal,,360.3043212890625,-0.08247429354015967,0.002775431602991313
forced_choice_positive_probability,0.2739441145682956, No,False,0.9804635052585692,"{' Yes': 0.2739441145682956, ' No': 0.7260558854317044}",add,31.0,block,-1,prefill_only,2.0,orthogonal,random vector orthogonalised against the probe direction,0.9999999999999999,pk000002,e4b58b708a422d23,orthogonal,,360.3043212890625,-0.08247429354015967,0.005550863205982626
forced_choice_positive_probability,0.256409926977833, No,False,0.9816320222243207,"{' Yes': 0.256409926977833, ' No': 0.7435900730221671}",add,31.0,block,-1,prefill_only,4.0,orthogonal,random vector orthogonalised against the probe direction,0.9999999999999999,pk000002,e4b58b708a422d23,orthogonal,,360.3043212890625,-0.08247429354015967,0.011101726411965253
forced_choice_positive_probability,0.2921052055666756, No,False,0.9789594793135988,"{' Yes': 0.2921052055666756, ' No': 0.7078947944333245}",add,31.0,block,-1,prefill_only,0.5,shuffled_label,probe refit on permuted training labels,1.0,pk000002,e4b58b708a422d23,shuffled_label,,360.3043212890625,-0.08247429354015967,0.0013877158014956568
forced_choice_positive_probability,0.291063909326913, No,False,0.9791387632364281,"{' Yes': 0.291063909326913, ' No': 0.708936090673087}",add,31.0,block,-1,prefill_only,1.0,shuffled_label,probe refit on permuted training labels,1.0,pk000002,e4b58b708a422d23,shuffled_label,,360.3043212890625,-0.08247429354015967,0.0027754316029913136
forced_choice_positive_probability,0.28907959397894073, No,False,0.9794085222179894,"{' Yes': 0.28907959397894073, ' No': 0.7109204060210593}",add,31.0,block,-1,prefill_only,2.0,shuffled_label,probe refit on permuted training labels,1.0,pk000002,e4b58b708a422d23,shuffled_label,,360.3043212890625,-0.08247429354015967,0.005550863205982627
forced_choice_positive_probability,0.2857451354921306, No,False,0.979591471537018,"{' Yes': 0.2857451354921306, ' No': 0.7142548645078695}",add,31.0,block,-1,prefill_only,4.0,shuffled_label,probe refit on permuted training labels,1.0,pk000002,e4b58b708a422d23,shuffled_label,,360.3043212890625,-0.08247429354015967,0.011101726411965255
forced_choice_positive_probability,0.4346398572242396, No,False,0.9751663343505695,"{' Yes': 0.4346398572242396, ' No': 0.5653601427757605}",add,0.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,wrong_layer,probe direction applied at a different layer,360.3043212890625,-0.08247429354015967,0.0013877158014956568
forced_choice_positive_probability,0.466356644547809, No,False,0.9750195832010802,"{' Yes': 0.466356644547809, ' No': 0.533643355452191}",add,0.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,wrong_layer,probe direction applied at a different layer,360.3043212890625,-0.08247429354015967,0.0027754316029913136
forced_choice_positive_probability,0.5498946142632923, Yes,True,0.9480936257091391,"{' Yes': 0.5498946142632923, ' No': 0.4501053857367077}",add,0.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,wrong_layer,probe direction applied at a different layer,360.3043212890625,-0.08247429354015967,0.005550863205982627
forced_choice_positive_probability,0.587937098226565, Yes,True,0.9650771192431087,"{' Yes': 0.587937098226565, ' No': 0.4120629017734351}",add,0.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,wrong_layer,probe direction applied at a different layer,360.3043212890625,-0.08247429354015967,0.011101726411965255
forced_choice_positive_probability,0.29321826990116057, No,False,0.9787478098377489,"{' Yes': 0.29321826990116057, ' No': 0.7067817300988394}",add,31.0,block,0,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,wrong_token_position,probe direction applied away from the decision position,360.3043212890625,-0.08247429354015967,0.0013877158014956568
forced_choice_positive_probability,0.29321826990116057, No,False,0.9787478098377489,"{' Yes': 0.29321826990116057, ' No': 0.7067817300988394}",add,31.0,block,0,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,wrong_token_position,probe direction applied away from the decision position,360.3043212890625,-0.08247429354015967,0.0027754316029913136
forced_choice_positive_probability,0.29321826990116057, No,False,0.9787478098377489,"{' Yes': 0.29321826990116057, ' No': 0.7067817300988394}",add,31.0,block,0,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,wrong_token_position,probe direction applied away from the decision position,360.3043212890625,-0.08247429354015967,0.005550863205982627
forced_choice_positive_probability,0.29321826990116057, No,False,0.9787478098377489,"{' Yes': 0.29321826990116057, ' No': 0.7067817300988394}",add,31.0,block,0,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000002,e4b58b708a422d23,wrong_token_position,probe direction applied away from the decision position,360.3043212890625,-0.08247429354015967,0.011101726411965255
forced_choice_positive_probability,0.48822239382972066, No,False,0.9915737884835765,"{' Yes': 0.48822239382972066, ' No': 0.5117776061702793}",replace,31.0,block,-1,prefill_only,0.0,mismatched_prompt_activation,hidden state from a different held-out prompt,363.7394714355469,pk000002,e4b58b708a422d23,activation_patch_mismatched_prompt,true patching: activation replaced with one from a different prompt,360.3043212890625,-0.08247429354015967,
forced_choice_positive_probability,0.2944388051207785, No,False,0.9785839507920117,"{' Yes': 0.2944388051207785, ' No': 0.7055611948792214}",add,31.0,block,-1,prefill_only,0.5,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0000000000000002,pk000002,e4b58b708a422d23,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",360.3043212890625,-0.08247429354015967,0.001387715801495657
forced_choice_positive_probability,0.2957095581149352, No,False,0.9783831998403858,"{' Yes': 0.2957095581149352, ' No': 0.7042904418850647}",add,31.0,block,-1,prefill_only,1.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0000000000000002,pk000002,e4b58b708a422d23,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",360.3043212890625,-0.08247429354015967,0.002775431602991314
forced_choice_positive_probability,0.29837557143580834, No,False,0.977871684648844,"{' Yes': 0.29837557143580834, ' No': 0.7016244285641916}",add,31.0,block,-1,prefill_only,2.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0000000000000002,pk000002,e4b58b708a422d23,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",360.3043212890625,-0.08247429354015967,0.005550863205982628
forced_choice_positive_probability,0.30426854333181064, No,False,0.9763906379207798,"{' Yes': 0.30426854333181064, ' No': 0.6957314566681894}",add,31.0,block,-1,prefill_only,4.0,nuisance_made_hand,probe fit to predict made_hand != 'pair',1.0000000000000002,pk000002,e4b58b708a422d23,nuisance_steering_nuisance_made_hand,"a strategy direction, for comparison with the probe direction",360.3043212890625,-0.08247429354015967,0.011101726411965256
forced_choice_positive_probability,0.4934405275632138, No,False,0.9843043841766923,"{' Yes': 0.4934405275632138, ' No': 0.5065594724367861}",none,,block,-1,prefill_only,0.0,none,none,,pk000003,3c1d60806b9b9a5a,baseline,no intervention,363.7394714355469,0.025048124191715093,
forced_choice_positive_probability,0.4958597175891705, No,False,0.9842751877913596,"{' Yes': 0.4958597175891705, ' No': 0.5041402824108294}",add,31.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000003,3c1d60806b9b9a5a,positive_steering,adds the probe direction,363.7394714355469,0.025048124191715093,0.0013746102341510604
forced_choice_positive_probability,0.4982991284174823, No,False,0.9842243165502329,"{' Yes': 0.4982991284174823, ' No': 0.5017008715825176}",add,31.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000003,3c1d60806b9b9a5a,positive_steering,adds the probe direction,363.7394714355469,0.025048124191715093,0.0027492204683021207
forced_choice_positive_probability,0.5031437459562811, Yes,True,0.9840538854291373,"{' Yes': 0.5031437459562811, ' No': 0.49685625404371897}",add,31.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000003,3c1d60806b9b9a5a,positive_steering,adds the probe direction,363.7394714355469,0.025048124191715093,0.0054984409366042415
forced_choice_positive_probability,0.5127259420841702, Yes,True,0.9834446722701471,"{' Yes': 0.5127259420841702, ' No': 0.4872740579158298}",add,31.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000003,3c1d60806b9b9a5a,positive_steering,adds the probe direction,363.7394714355469,0.025048124191715093,0.010996881873208483
forced_choice_positive_probability,0.49101973793110626, No,False,0.9843108716692002,"{' Yes': 0.49101973793110626, ' No': 0.5089802620688938}",add,31.0,block,-1,prefill_only,0.5,probe,"logistic probe weights, train partition only",1.0,pk000003,3c1d60806b9b9a5a,negative_steering,subtracts the probe direction,363.7394714355469,0.025048124191715093,0.0013746102341510604
forced_choice_positive_probability,0.4885974630154232, No,False,0.9842944662086963,"{' Yes': 0.4885974630154232, ' No': 0.5114025369845767}",add,31.0,block,-1,prefill_only,1.0,probe,"logistic probe weights, train partition only",1.0,pk000003,3c1d60806b9b9a5a,negative_steering,subtracts the probe direction,363.7394714355469,0.025048124191715093,0.0027492204683021207
forced_choice_positive_probability,0.4837684465890246, No,False,0.9841925181418272,"{' Yes': 0.4837684465890246, ' No': 0.5162315534109753}",add,31.0,block,-1,prefill_only,2.0,probe,"logistic probe weights, train partition only",1.0,pk000003,3c1d60806b9b9a5a,negative_steering,subtracts the probe direction,363.7394714355469,0.025048124191715093,0.0054984409366042415
forced_choice_positive_probability,0.47425688728794047, No,False,0.9837003041958696,"{' Yes': 0.47425688728794047, ' No': 0.5257431127120595}",add,31.0,block,-1,prefill_only,4.0,probe,"logistic probe weights, train partition only",1.0,pk000003,3c1d60806b9b9a5a,negative_steering,subtracts the probe direction,363.7394714355469,0.025048124191715093,0.010996881873208483
forced_choice_positive_probability,0.49155601681654604, No,False,0.9848749271133019,"{' Yes': 0.49155601681654604, ' No': 0.508443983183454}",add,31.0,block,-1,prefill_only,0.5,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000003,3c1d60806b9b9a5a,random_matched_norm,,363.7394714355469,0.025048124191715093,0.0013746102341510602
forced_choice_positive_probability,0.4896517274115049, No,False,0.9853991800209444,"{' Yes': 0.4896517274115049, ' No': 0.510348272588495}",add,31.0,block,-1,prefill_only,1.0,random_matched_norm,"random gaussian, unit norm (matched to probe by construction)",0.9999999999999999,pk000003,3c1d60806b9b9a5a,random_matched_norm,,363.7394714355469,0.025048124191715093,0.0027492204683021203
